Drug	side_effect_name
Imatinib	Cardiac arrest
Imatinib	Cardiac disorder
Imatinib	Renal failure
Imatinib	Cardiac failure congestive
Imatinib	Insomnia
Imatinib	Glaucoma
Imatinib	Gout
Imatinib	Growth retardation
Imatinib	Retinal haemorrhage
Imatinib	Optic neuritis
Imatinib	Pain in extremity
Imatinib	Palpitations
Imatinib	Pain
Imatinib	Mastocytosis
Imatinib	Ulcer
Imatinib	Unspecified disorder of skin and subcutaneous tissue
Imatinib	Mouth ulceration
Imatinib	Mucosal inflammation
Imatinib	Periorbital oedema
Imatinib	Renal pain
Imatinib	Cellulitis
Imatinib	Muscular weakness
Imatinib	Gynaecomastia
Imatinib	Arrhythmia
Imatinib	Anorexia
Imatinib	Arthralgia
Imatinib	Arthritis
Imatinib	Infestation NOS
Imatinib	Pigmentation skin
Imatinib	Platelet count decreased
Imatinib	Bladder cancer
Imatinib	Blast cell crisis
Imatinib	Urinary tract infection
Imatinib	Muscle stiffness
Imatinib	Psoriasis
Imatinib	Blood lactate dehydrogenase increased
Imatinib	Bone marrow depression
Imatinib	Bone pain
Imatinib	Hepatobiliary disease
Imatinib	Hepatitis cholestatic
Imatinib	Tachycardia
Imatinib	Hypercalcaemia
Imatinib	Cardiac failure
Imatinib	Hypersensitivity
Imatinib	Cardiac tamponade
Imatinib	Pollakiuria
Imatinib	Hypoaesthesia
Imatinib	Loss of consciousness
Imatinib	Cerebral haemorrhage
Imatinib	Tinnitus
Imatinib	Lower respiratory tract infection
Imatinib	Osteonecrosis
Imatinib	Macular oedema
Imatinib	Malaise
Imatinib	Malnutrition
Imatinib	Dizziness
Imatinib	Drug interaction
Imatinib	Urethral disorder
Imatinib	Muscle spasms
Imatinib	Pericarditis
Imatinib	Amylase increased
Imatinib	Anaemia
Imatinib	Dysgeusia
Imatinib	Dyspepsia
Imatinib	Vision blurred
Imatinib	Vitreous haemorrhage
Imatinib	Musculoskeletal stiffness
Imatinib	Phosphatase alkaline increased
Imatinib	Photosensitivity reaction
Imatinib	Constipation
Imatinib	Haemoglobin
Imatinib	Atrial fibrillation
Imatinib	Blepharitis
Imatinib	Pruritus
Imatinib	Body temperature increased
Imatinib	Prostate cancer
Imatinib	Hepatic necrosis
Imatinib	Hepatitis
Imatinib	Hepatotoxicity
Imatinib	Syncope
Imatinib	Decreased appetite
Imatinib	Dehydration
Imatinib	Hyperglycaemia
Imatinib	Thrombocytopenia
Imatinib	Hypertension
Imatinib	Cataract
Imatinib	Hyperkalaemia
Imatinib	Libido decreased
Imatinib	Hypoalbuminaemia
Imatinib	Oedema
Imatinib	Oedema aggravated
Imatinib	Lymphopenia
Imatinib	Oropharyngeal discomfort
Imatinib	Oropharyngeal pain
Imatinib	Onychoclasis
Imatinib	Pancreatitis
Imatinib	Drug eruption
Imatinib	Papilloedema
Imatinib	Urinary tract disorder
Imatinib	Dry mouth
Imatinib	Dry skin
Imatinib	Urticaria
Imatinib	Anaphylactic shock
Imatinib	Angina pectoris
Imatinib	Angioedema
Imatinib	Angiopathy
Imatinib	Anxiety
Imatinib	Aplastic anaemia
Imatinib	Ascites
Imatinib	Pigmentation disorder
Imatinib	Asthenia
Imatinib	Haematoma
Imatinib	Cough
Imatinib	Blood alkaline phosphatase increased
Imatinib	Polyp
Imatinib	Post procedural haemorrhage
Imatinib	Blood in stool
Imatinib	Blood creatinine increased
Imatinib	Sweating increased
Imatinib	Deafness
Imatinib	Intracranial pressure increased
Imatinib	Jaundice
Imatinib	Throat sore
Imatinib	Lacrimation increased
Imatinib	Lactic dehydrogenase activity increased
Imatinib	Hyperuricaemia
Imatinib	Loose stools
Imatinib	Lightheadedness
Imatinib	Lichen planus
Imatinib	Thrombosis
Imatinib	Leukoderma
Imatinib	Toxic epidermal necrolysis
Imatinib	Tremor
Imatinib	Tumour haemorrhage
Imatinib	Tumour lysis syndrome
Imatinib	Tumour necrosis
Imatinib	Pancytopenia
Imatinib	Acute hepatic failure
Imatinib	Dry eye
Imatinib	Pericardial effusion
Imatinib	Generalised oedema
Imatinib	Gastrointestinal stromal tumour
Imatinib	Vascular purpura
Imatinib	Blood uric acid increased
Imatinib	Sweating
Imatinib	Dysphagia
Imatinib	Dyspnoea
Imatinib	Vomiting
Imatinib	Myalgia
Imatinib	Aspartate aminotransferase increased
Imatinib	Myocardial infarction
Imatinib	Myopathy
Imatinib	Back pain
Imatinib	Cramp muscle
Imatinib	Creatine phosphokinase increased
Imatinib	Stomatitis
Imatinib	Nipple pain
Imatinib	Abdominal distension
Imatinib	Blood creatine phosphokinase increased
Imatinib	Hepatic failure
Imatinib	Nail disorder
Imatinib	Nausea
Imatinib	Joint swelling
Imatinib	Necrosis ischaemic
Imatinib	Neoplasm
Imatinib	Hyperhidrosis
Imatinib	Thrombocytosis
Imatinib	Neutropenia
Imatinib	Lichenoid keratosis
Imatinib	Gastrointestinal perforation
Imatinib	Subdural haematoma
Imatinib	Abdominal pain upper
Imatinib	Oedema peripheral
Imatinib	Oesophagitis
Imatinib	Orbital oedema
Imatinib	Acute febrile neutrophilic dermatosis
Imatinib	Acute generalised exanthematous pustulosis
Imatinib	Gastrointestinal haemorrhage
Imatinib	Acute respiratory failure
Imatinib	Paraesthesia
Imatinib	Allergic cutaneous angiitis
Imatinib	Alopecia
Imatinib	Headache
Imatinib	Lethargy
Imatinib	Blood bilirubin increased
Imatinib	Cytopenia
Imatinib	Haematemesis
Imatinib	Haematochezia
Imatinib	Haematological malignancy
Imatinib	Myelosuppression
Imatinib	Weight decreased
Imatinib	Weight increased
Imatinib	Haemoglobin decreased
Imatinib	Haemorrhage
Imatinib	Haemorrhagic ovarian cyst
Imatinib	Laryngeal pain
Imatinib	Gastrooesophageal reflux disease
Imatinib	Leukopenia
Imatinib	Diarrhoea
Imatinib	Intestinal obstruction
Imatinib	Gastritis
Imatinib	Nasopharyngitis
Imatinib	Erythema multiforme
Imatinib	Eye disorder
Imatinib	Necrosis
Imatinib	Depression
Imatinib	Neuropathy peripheral
Imatinib	Face oedema
Imatinib	Alanine aminotransferase increased
Imatinib	Eosinophilia
Imatinib	Blood amylase increased
Imatinib	Cyst
Imatinib	Digestion impaired
Imatinib	Erectile dysfunction
Imatinib	Discomfort
Imatinib	Disturbance in sexual arousal
Imatinib	Diverticulitis
Imatinib	Acute coronary syndrome
Imatinib	Gastrointestinal obstruction
Imatinib	Gastrointestinal pain
Imatinib	Agranulocytosis
Imatinib	Embolism
Imatinib	Neutrophil count decreased
Imatinib	Night sweats
Imatinib	Abdominal pain
Imatinib	Heartburn
Imatinib	Gastric ulcer
Imatinib	Folliculitis
Imatinib	Dyspnoea exertional
Imatinib	Ecchymosis
Imatinib	Eyelid oedema
Imatinib	Eczema
Imatinib	White blood cell count decreased
Imatinib	Haemolytic anaemia
Imatinib	Fungal infection
Imatinib	Edema of lower extremities
Imatinib	Fatigue
Imatinib	Creatinine increased
Imatinib	Erythema
Imatinib	Interstitial pneumonia
Imatinib	Flushing
Imatinib	Eructation
Imatinib	Nervous system disorder
Imatinib	Haematuria
Imatinib	Leukocytoclastic vasculitis
Imatinib	Neoplasm malignant
Imatinib	Dermatitis
Imatinib	Hearing impaired
Imatinib	Eye pain
Imatinib	Nail discolouration
Imatinib	Gastroenteritis
Imatinib	Gastrointestinal disorder
Imatinib	Dermatitis bullous
Imatinib	Interstitial lung disease
Imatinib	Fluid retention
Imatinib	Edema cerebral
Imatinib	Flatulence
Imatinib	Eye irritation
Imatinib	Feeling abnormal
Imatinib	Dermatitis exfoliative
Imatinib	Eye oedema
Imatinib	Febrile neutropenia
Imatinib	Epistaxis
Irinotecan	Blood bilirubin abnormal
Irinotecan	Dizziness
Irinotecan	Discomfort
Irinotecan	Embolism
Irinotecan	Somnolence
Irinotecan	Decreased appetite
Irinotecan	Upper respiratory tract infection
Irinotecan	Blacked-out (not amnesia)
Irinotecan	Sickness
Irinotecan	Back pain
Irinotecan	Serum creatinine increased
Irinotecan	Body temperature increased
Irinotecan	Shock
Irinotecan	Asthenia
Irinotecan	Blood bilirubin increased
Irinotecan	Akathisia
Irinotecan	Alopecia
Irinotecan	Blood alkaline phosphatase increased
Irinotecan	Cough
Irinotecan	Blood creatinine increased
Irinotecan	Dermatitis exfoliative
Irinotecan	Sweating increased
Irinotecan	Dehydration
Irinotecan	Electrolyte imbalance
Irinotecan	Toxicity to various agents
Irinotecan	Arterial thrombosis
Irinotecan	Diarrhoea
Irinotecan	Vasodilation
Irinotecan	Osteoarthritis
Irinotecan	Tumour lysis syndrome
Irinotecan	Cough increased
Irinotecan	Dyspnoea
Irinotecan	Constipation
Irinotecan	Pain
Irinotecan	Abdominal pain
Irinotecan	Ulcer
Irinotecan	Speech disorder
Irinotecan	Acute leukaemia
Irinotecan	Dermatitis
Irinotecan	Palmar-plantar erythrodysaesthesia syndrome
Irinotecan	Anorectal disorder
Irinotecan	Stomatitis
Irinotecan	Cramp muscle
Irinotecan	Arrhythmia
Irinotecan	Cerebral infarction
Irinotecan	Neutropenia
Irinotecan	Neutropenic colitis
Irinotecan	Aspartate aminotransferase increased
Irinotecan	Lymphopenia
Irinotecan	Bilirubin abnormal
Irinotecan	Oedema
Irinotecan	Embolus leg
Irinotecan	Hepatic cancer metastatic
Irinotecan	Rhinitis
Irinotecan	Syncope
Irinotecan	Anorexia
Irinotecan	Cardiac disorder
Irinotecan	Hand and foot syndrome secondary to sickle cell anaemia
Irinotecan	Peripheral vascular disorder
Irinotecan	Cerebrovascular accident
Irinotecan	Chills
Irinotecan	Neutropenic infection
Irinotecan	Colitis
Irinotecan	Colitis ischaemic
Irinotecan	Colitis ulcerative
Irinotecan	Enlargement abdomen
Irinotecan	Hepatomegaly
Irinotecan	Sweating
Irinotecan	Colon cancer
Irinotecan	Nervous system disorder
Irinotecan	Neoplasm malignant
Irinotecan	Connective tissue disorder
Irinotecan	Acute coronary syndrome
Irinotecan	Sepsis
Irinotecan	Lung infiltration
Irinotecan	Lung neoplasm
Irinotecan	Malaise
Irinotecan	Mediastinal disorder
Irinotecan	Hand rash
Irinotecan	Extravasation
Irinotecan	Gastrointestinal haemorrhage
Irinotecan	Angiopathy
Irinotecan	Myocardial infarction
Irinotecan	Cardiac arrest
Irinotecan	Nausea
Irinotecan	Dysarthria
Irinotecan	Dyspepsia
Irinotecan	Thrombophlebitis
Irinotecan	Thrombosis
Irinotecan	Hypokinesia
Irinotecan	Hypomagnesaemia
Irinotecan	Orthostatic hypotension
Irinotecan	Headache
Irinotecan	Sudden death
Irinotecan	Pancreatitis
Irinotecan	Bradycardia
Irinotecan	Myocardial ischaemia
Irinotecan	Feeling abnormal
Irinotecan	Paraesthesia
Irinotecan	Phosphatase alkaline increased
Irinotecan	Piloerection
Irinotecan	Pneumonia
Irinotecan	Cholinergic syndrome
Irinotecan	Rectal disorder
Irinotecan	Renal failure
Irinotecan	Vasodilation procedure
Irinotecan	Hypotension
Irinotecan	Gastrointestinal disorder
Irinotecan	Loss of consciousness
Irinotecan	Caecitis
Irinotecan	Confusional state
Irinotecan	Haemorrhage
Irinotecan	Salivation
Irinotecan	Abdominal distension
Irinotecan	Thromboembolic event
Irinotecan	Neutropenic enterocolitis
Irinotecan	Gait disturbance
Irinotecan	Proctocolitis
Irinotecan	Anaemia
Irinotecan	Anaphylactic shock
Irinotecan	Anaphylactoid reaction
Irinotecan	Angina pectoris
Irinotecan	Muscle spasms
Irinotecan	Hiccups
Irinotecan	Hyperbilirubinaemia
Irinotecan	Neoplasm
Irinotecan	Thrombocytopenia
Irinotecan	Flushing
Irinotecan	Frequent bowel movements
Irinotecan	Hypokalaemia
Irinotecan	Intestinal perforation
Irinotecan	Neutropenic sepsis
Irinotecan	Hyponatraemia
Irinotecan	Renal impairment
Irinotecan	Vertigo
Irinotecan	Fatigue
Irinotecan	Febrile neutropenia
Irinotecan	Visual impairment
Irinotecan	Flatulence
Irinotecan	Peripheral embolism
Irinotecan	Lung disorder
Irinotecan	Hypertension
Irinotecan	Insomnia
Irinotecan	Lipase increased
Irinotecan	Pulmonary embolism
Irinotecan	Renal failure acute
Irinotecan	Megacolon
Irinotecan	Accidental injury
Irinotecan	Leukopenia
Irinotecan	Salivary hypersecretion
Irinotecan	Haemoglobin
Irinotecan	Rash
Irinotecan	Abdominal cramps
Irinotecan	Hypersensitivity
Irinotecan	Injury
Irinotecan	Visual disturbance
Irinotecan	Megacolon toxic
Irinotecan	Jaundice
Irinotecan	Lacrimation
Irinotecan	Infection
Irinotecan	Ill-defined disorder
Irinotecan	Miosis
Irinotecan	Mucosal inflammation
Irinotecan	Ischaemia
Irinotecan	Intestinal obstruction
Irinotecan	Hyperhidrosis
Irinotecan	Weight decreased
Irinotecan	Immune system disorder
Irinotecan	Gastrointestinal pain
Irinotecan	Genetic polymorphism
Irinotecan	Lacrimation increased
Irinotecan	Lung cancer metastatic
Irinotecan	Ileus
Irinotecan	Metastases to liver
Irinotecan	Vomiting
Irinotecan	Hypovolaemia
Irinotecan	Hypotension orthostatic symptomatic
Ixabepilone	Alopecia
Ixabepilone	Hot flush
Ixabepilone	Hyponatraemia
Ixabepilone	Hyporeflexia
Ixabepilone	Hypokalaemia
Ixabepilone	Hypovolaemic shock
Ixabepilone	Ileus
Ixabepilone	Anaemia
Ixabepilone	Hepatobiliary disease
Ixabepilone	Infection
Ixabepilone	Hyperaesthesia
Ixabepilone	Hypersensitivity
Ixabepilone	Hypoaesthesia
Ixabepilone	Fatigue
Ixabepilone	Angina pectoris
Ixabepilone	Angiopathy
Ixabepilone	Hypotension
Ixabepilone	Hypovolaemia
Ixabepilone	Gastrooesophageal reflux disease
Ixabepilone	Haemoglobin
Ixabepilone	Immune system disorder
Ixabepilone	Impaired gastric emptying
Ixabepilone	Musculoskeletal pain
Ixabepilone	Myalgia
Ixabepilone	Allodynia
Ixabepilone	Eye disorder
Ixabepilone	Myocardial ischaemia
Ixabepilone	Nail disorder
Ixabepilone	Nausea
Ixabepilone	Nephrolithiasis
Ixabepilone	Nervous system disorder
Ixabepilone	Neuralgia
Ixabepilone	Neuritis
Ixabepilone	Haemorrhage
Ixabepilone	Headache
Ixabepilone	Neuropathy peripheral
Ixabepilone	Neurotoxicity
Ixabepilone	Myelosuppression
Ixabepilone	Myocardial infarction
Ixabepilone	Insomnia
Ixabepilone	Jaundice
Ixabepilone	Lacrimation increased
Ixabepilone	Laryngeal pain
Ixabepilone	Laryngitis
Ixabepilone	Left ventricular dysfunction
Ixabepilone	Lethargy
Ixabepilone	Neuromuscular toxicity
Ixabepilone	Neuropathy
Ixabepilone	Lower respiratory tract infection
Ixabepilone	Lymphopenia
Ixabepilone	Infestation
Ixabepilone	Erythema multiforme
Ixabepilone	Mediastinal disorder
Ixabepilone	Menopausal symptoms
Ixabepilone	Febrile neutropenia
Ixabepilone	Gastritis
Ixabepilone	Gastrointestinal disorder
Ixabepilone	Gastrointestinal haemorrhage
Ixabepilone	Gastrointestinal pain
Ixabepilone	Areflexia
Ixabepilone	Loss of consciousness
Ixabepilone	Arthralgia
Ixabepilone	Asthenia
Ixabepilone	Atrial flutter
Ixabepilone	Bacterial infection
Ixabepilone	Body temperature increased
Ixabepilone	Bone disorder
Ixabepilone	Burning sensation
Ixabepilone	Cardiac disorder
Ixabepilone	Cardiomyopathy
Ixabepilone	Cerebral haemorrhage
Ixabepilone	Chest pain
Ixabepilone	Chills
Ixabepilone	Arrhythmia supraventricular
Ixabepilone	Cognitive disorder
Ixabepilone	Colitis
Ixabepilone	Connective tissue disorder
Ixabepilone	Constipation
Ixabepilone	Infestation NOS
Ixabepilone	Neutropenic infection
Ixabepilone	Oedema
Ixabepilone	Oesophagitis
Ixabepilone	Pain
Ixabepilone	Painful response to normal stimuli
Ixabepilone	Pallanesthesia
Ixabepilone	Pancytopenia
Ixabepilone	Coagulopathy
Ixabepilone	Dysphonia
Ixabepilone	Dyspnoea
Ixabepilone	Embolism
Ixabepilone	Enterocolitis
Ixabepilone	Malnutrition
Ixabepilone	Acute coronary syndrome
Ixabepilone	Abdominal pain
Ixabepilone	Rash
Ixabepilone	Renal failure
Ixabepilone	Respiratory failure
Ixabepilone	Sensorimotor disorder
Ixabepilone	Anorexia
Ixabepilone	Multifocal motor neuropathy
Ixabepilone	Muscle spasms
Ixabepilone	Muscular weakness
Ixabepilone	Musculoskeletal discomfort
Ixabepilone	Skin hyperpigmentation
Ixabepilone	Stomatitis
Ixabepilone	Syncope
Ixabepilone	Thrombocytopenia
Ixabepilone	Thrombosis
Ixabepilone	Toxic neuropathy
Ixabepilone	Transaminases increased
Ixabepilone	Trismus
Ixabepilone	Unspecified disorder of skin and subcutaneous tissue
Ixabepilone	Upper respiratory tract infection
Ixabepilone	Urethral disorder
Ixabepilone	Urinary tract disorder
Ixabepilone	Urinary tract infection
Ixabepilone	Vasculitis
Ixabepilone	Vomiting
Ixabepilone	Weight decreased
Ixabepilone	Neutropenia
Ixabepilone	Cough
Ixabepilone	Decreased appetite
Ixabepilone	Decreased vibratory sense
Ixabepilone	Dehydration
Ixabepilone	Dermatitis
Ixabepilone	Diarrhoea
Ixabepilone	Leukopenia
Ixabepilone	Paraesthesia
Ixabepilone	Dysphagia
Ixabepilone	Peripheral motor neuropathy
Ixabepilone	Peripheral sensorimotor neuropathy
Ixabepilone	Acute pulmonary oedema
Ixabepilone	Acute hepatic failure
Ixabepilone	Polyneuropathy
Ixabepilone	Pruritus
Ixabepilone	Sepsis
Ixabepilone	Mental disorder
Ixabepilone	Metabolic acidosis
Ixabepilone	Mucosal inflammation
Ixabepilone	Pneumonia
Ixabepilone	Shock
Ixabepilone	Skin disorder
Ixabepilone	Skin exfoliation
Ixabepilone	Dizziness
Ixabepilone	Peripheral sensory neuropathy
Ixabepilone	Coordination abnormal
Ixabepilone	Pharyngolaryngeal pain
Ixabepilone	Dysaesthesia
Ketoconazole	Photophobia
Ketoconazole	Rash
Ketoconazole	Haemolytic anaemia
Ketoconazole	Photosensitivity reaction
Ketoconazole	Rash pustular
Ketoconazole	Somnolence
Ketoconazole	Malaise
Ketoconazole	Pyogenic granuloma
Ketoconazole	Insomnia
Ketoconazole	Increased appetite
Ketoconazole	Application site reaction
Ketoconazole	Pruritus
Ketoconazole	Malnutrition
Ketoconazole	Body temperature increased
Ketoconazole	Gynaecomastia
Ketoconazole	Tension
Ketoconazole	Pustule
Ketoconazole	Breast disorder
Ketoconazole	Accidental exposure to product
Ketoconazole	Accidental ingestion
Ketoconazole	Thrombocytopenia
Ketoconazole	Photosensitivity
Ketoconazole	Arrhythmia
Ketoconazole	Dermatitis
Ketoconazole	Platelet count decreased
Ketoconazole	Fontanelle bulging
Ketoconazole	Blood triglycerides increased
Ketoconazole	Azoospermia
Ketoconazole	Gastrointestinal pain
Ketoconazole	Diarrhoea
Ketoconazole	Hypersensitivity
Ketoconazole	Abdominal pain
Ketoconazole	Abdominal pain upper
Ketoconazole	Acute generalised exanthematous pustulosis
Ketoconazole	Intracranial pressure increased
Ketoconazole	Paraesthesia
Ketoconazole	Keratoconjunctivitis sicca
Ketoconazole	Dermatitis contact
Ketoconazole	Stinging
Ketoconazole	Arthralgia
Ketoconazole	Immune system disorder
Ketoconazole	Impetigo
Ketoconazole	Ill-defined disorder
Ketoconazole	Nervous system disorder
Ketoconazole	Nervousness
Ketoconazole	Oedema peripheral
Ketoconazole	Ventricular arrhythmia
Ketoconazole	Papilloedema
Ketoconazole	Jaundice
Ketoconazole	Orthostatic hypotension
Ketoconazole	Feeling hot
Ketoconazole	Skin irritation
Ketoconazole	Flatulence
Ketoconazole	Gastrointestinal disorder
Ketoconazole	Asthenia
Ketoconazole	Myalgia
Ketoconazole	Hypertriglyceridaemia
Ketoconazole	Hot flush
Ketoconazole	Seborrhoeic dermatitis
Ketoconazole	Sensitisation
Ketoconazole	Skin burning sensation
Ketoconazole	Pain
Ketoconazole	Skin disorder
Ketoconazole	Constipation
Ketoconazole	Mediastinal disorder
Ketoconazole	Hepatitis cholestatic
Ketoconazole	Swelling
Ketoconazole	Swelling face
Ketoconazole	Mental disorder
Ketoconazole	Nail discolouration
Ketoconazole	Nausea
Ketoconazole	Discomfort
Ketoconazole	Tongue discolouration
Ketoconazole	Unspecified disorder of skin and subcutaneous tissue
Ketoconazole	Vomiting
Ketoconazole	Warmth
Ketoconazole	Xeroderma
Ketoconazole	Application site pain
Ketoconazole	Menopausal symptoms
Ketoconazole	Menstrual disorder
Ketoconazole	Musculoskeletal discomfort
Ketoconazole	Electrocardiogram QT prolonged
Ketoconazole	Dermatitis exfoliative
Ketoconazole	Hepatotoxicity
Ketoconazole	Erythema multiforme
Ketoconazole	Angioedema
Ketoconazole	Oily hair
Ketoconazole	Oligospermia
Ketoconazole	Optic neuritis
Ketoconazole	Feeling abnormal
Ketoconazole	Hepatic necrosis
Ketoconazole	Hepatitis
Ketoconazole	Leukopenia
Ketoconazole	Alopecia
Ketoconazole	Dyspepsia
Ketoconazole	Anaphylactoid reaction
Ketoconazole	Erectile dysfunction
Ketoconazole	Erythema
Ketoconazole	Hair colour changes
Ketoconazole	Hair discoloration
Ketoconazole	Burning sensation
Ketoconazole	Chills
Ketoconazole	Decreased appetite
Ketoconazole	Dry skin
Ketoconazole	Dysgeusia
Ketoconazole	Hepatobiliary disease
Ketoconazole	Alcohol intolerance
Ketoconazole	Hyperlipidaemia
Ketoconazole	Anaphylactic shock
Ketoconazole	Dizziness
Ketoconazole	Epistaxis
Ketoconazole	Dry mouth
Ketoconazole	Eye disorder
Ketoconazole	Hepatic function abnormal
Ketoconazole	Urticaria
Ketoconazole	Eye swelling
Ketoconazole	Application site burn
Ketoconazole	Connective tissue disorder
Ketoconazole	Endocrine disorder
Ketoconazole	Angiopathy
Ketoconazole	Fatigue
Ketoconazole	Headache
Ketoconazole	Eye irritation
Ketoconazole	Hair texture abnormal
Ketoconazole	Hepatic failure
Ketoconazole	Anorexia
Ketoconazole	Dry eye
Lansoprazole	Nephritis interstitial
Lansoprazole	Nephrolithiasis
Lansoprazole	Hyperlipidaemia
Lansoprazole	Nervous system disorder
Lansoprazole	Photophobia
Lansoprazole	Functional gastrointestinal disorder
Lansoprazole	Breath odour
Lansoprazole	Pharyngeal oedema
Lansoprazole	Gastritis
Lansoprazole	Hyperkinesia
Lansoprazole	Penis disorder
Lansoprazole	Hypertension
Lansoprazole	Fracture
Lansoprazole	Gastric polyps
Lansoprazole	Hyperbilirubinaemia
Lansoprazole	Bradycardia
Lansoprazole	Hyperhidrosis
Lansoprazole	Hunger
Lansoprazole	Bronchitis
Lansoprazole	Hypersensitivity
Lansoprazole	Breast disorder
Lansoprazole	Hypercalcaemia
Lansoprazole	Phosphatase alkaline increased
Lansoprazole	Gastroenteritis
Lansoprazole	Photosensitivity
Lansoprazole	Petechiae
Lansoprazole	Fundic gland polyp
Lansoprazole	Hot flush
Lansoprazole	Hypoaesthesia
