A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
H-7,Canfosfamide,1.00E-50,0.245898617,1.00E-50,0.245898617,0.245898617,N
H-7,Capecitabine,1.00E-50,0.439959453,1.00E-50,0.439959453,0.439959453,N
H-7,Carboplatin,1.00E-50,0.185801207,1.00E-50,0.185801207,0.185801207,N
H-7,Carmustine,1.00E-50,0.153179962,1.00E-50,0.153179962,0.153179962,N
H-7,Carvedilol,1.00E-50,0.445269032,1.00E-50,0.445269032,0.445269032,N
H-7,Cediranib,1.00E-50,0.300155701,1.00E-50,0.300155701,0.300155701,N
H-7,Celecoxib,1.00E-50,0.264411807,1.00E-50,0.264411807,0.264411807,N
Diphenhydramine,Trastuzumab,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
H-7,Chenodeoxycholic acid,1.00E-50,0.315182966,1.00E-50,0.315182966,0.315182966,N
H-7,Chlorambucil,1.00E-50,0.225714346,1.00E-50,0.225714346,0.225714346,N
H-7,CI-1040,1.00E-50,0.272503466,1.00E-50,0.272503466,0.272503466,N
H-7,Cisplatin,1.00E-50,0.362897552,1.00E-50,0.362897552,0.362897552,N
H-7,Clofarabine,1.00E-50,0.232847264,1.00E-50,0.232847264,0.232847264,N
H-7,Cyclophosphamide,1.00E-50,0.268205868,1.00E-50,0.268205868,0.268205868,N
H-7,Cytarabine,1.00E-50,0.424143028,1.00E-50,0.424143028,0.424143028,N
H-7,Dacarbazine,1.00E-50,0.16850075,1.00E-50,0.16850075,0.16850075,N
H-7,Dasatinib,1.00E-50,0.499381151,1.00E-50,0.499381151,0.499381151,N
H-7,Daunorubicin,1.00E-50,0.431091618,1.00E-50,0.431091618,0.431091618,N
H-7,Decitabine,1.00E-50,0.296900495,1.00E-50,0.296900495,0.296900495,N
H-7,Dexamethasone,1.00E-50,0.29823703,1.00E-50,0.29823703,0.29823703,N
H-7,Diphenhydramine,1.00E-50,0.331312079,1.00E-50,0.331312079,0.331312079,N
H-7,Discodermolide,1.00E-50,0.30660486,1.00E-50,0.30660486,0.30660486,N
H-7,Docetaxel,1.00E-50,0.377035709,1.00E-50,0.377035709,0.377035709,N
H-7,Emodin,1.00E-50,0.374116431,1.00E-50,0.374116431,0.374116431,N
H-7,Enalapril,1.00E-50,0.309568589,1.00E-50,0.309568589,0.309568589,N
H-7,Enzastaurin,1.00E-50,0.257668083,1.00E-50,0.257668083,0.257668083,N
H-7,Epirubicin,1.00E-50,0.457210213,1.00E-50,0.457210213,0.457210213,N
H-7,Erlotinib,1.00E-50,0.332284206,1.00E-50,0.332284206,0.332284206,N
H-7,Etodolac,1.00E-50,0.286390176,1.00E-50,0.286390176,0.286390176,N
H-7,Everolimus,1.00E-50,0.209832237,1.00E-50,0.209832237,0.209832237,N
H-7,Exemestane,1.00E-50,0.293542642,1.00E-50,0.293542642,0.293542642,N
H-7,Fenretinide,1.00E-50,0.254452051,1.00E-50,0.254452051,0.254452051,N
H-7,Fludarabine,1.00E-50,0.348978746,1.00E-50,0.348978746,0.348978746,N
H-7,Fluorouracil,1.00E-50,0.280817809,1.00E-50,0.280817809,0.280817809,N
H-7,Fotemustine,1.00E-50,0.24902709,1.00E-50,0.24902709,0.24902709,N
H-7,Fulvestrant,1.00E-50,0.246236794,1.00E-50,0.246236794,0.246236794,N
H-7,Gefitinib,1.00E-50,0.247487846,1.00E-50,0.247487846,0.247487846,N
H-7,Gemcitabine,1.00E-50,0.399021863,1.00E-50,0.399021863,0.399021863,N
H-7,Genistein,1.00E-50,0.332764391,1.00E-50,0.332764391,0.332764391,N
Diphenhydramine,Ganitumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
H-7,Idarubicin,1.00E-50,0.329435265,1.00E-50,0.329435265,0.329435265,N
H-7,Imatinib,1.00E-50,0.249047544,1.00E-50,0.249047544,0.249047544,N
H-7,Irinotecan,1.00E-50,0.261834549,1.00E-50,0.261834549,0.261834549,N
H-7,Ixabepilone,1.00E-50,0.309425928,1.00E-50,0.309425928,0.309425928,N
H-7,Ketoconazole,1.00E-50,0.343374249,1.00E-50,0.343374249,0.343374249,N
H-7,Lansoprazole,1.00E-50,0.376250393,1.00E-50,0.376250393,0.376250393,N
H-7,Lapatinib,1.00E-50,0.208220354,1.00E-50,0.208220354,0.208220354,N
H-7,Lenalidomide,1.00E-50,0.375842161,1.00E-50,0.375842161,0.375842161,N
H-7,Letrozole,1.00E-50,0.340450776,1.00E-50,0.340450776,0.340450776,N
H-7,Leucovorin,1.00E-50,0.337550807,1.00E-50,0.337550807,0.337550807,N
H-7,LG100268,1.00E-50,0.345929781,1.00E-50,0.345929781,0.345929781,N
H-7,Linifanib,1.00E-50,0.364454834,1.00E-50,0.364454834,0.364454834,N
Diphenhydramine,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
H-7,Lomeguatrib,1.00E-50,0.316605718,1.00E-50,0.316605718,0.316605718,N
H-7,Lomustine,1.00E-50,0.251624153,1.00E-50,0.251624153,0.251624153,N
H-7,Lonafarnib,1.00E-50,0.292932109,1.00E-50,0.292932109,0.292932109,N
H-7,Melphalan,1.00E-50,0.280624143,1.00E-50,0.280624143,0.280624143,N
H-7,Metformin,1.00E-50,0.176526238,1.00E-50,0.176526238,0.176526238,N
H-7,Methoxsalen,1.00E-50,0.323145425,1.00E-50,0.323145425,0.323145425,N
H-7,Midazolam,1.00E-50,0.377190995,1.00E-50,0.377190995,0.377190995,N
H-7,Midostaurin,1.00E-50,0.147808541,1.00E-50,0.147808541,0.147808541,N
H-7,Mitoxantrone,1.00E-50,0.375616784,1.00E-50,0.375616784,0.375616784,N
H-7,Naloxone,1.00E-50,0.406063563,1.00E-50,0.406063563,0.406063563,N
H-7,Neratinib,1.00E-50,0.187905252,1.00E-50,0.187905252,0.187905252,N
H-7,NU6140,1.00E-50,0.281531927,1.00E-50,0.281531927,0.281531927,N
H-7,O6-benzylguanine,1.00E-50,0.403242106,1.00E-50,0.403242106,0.403242106,N
H-7,Obatoclax,1.00E-50,0.329737071,1.00E-50,0.329737071,0.329737071,N
H-7,Octreotide,1.00E-50,0.394525753,1.00E-50,0.394525753,0.394525753,N
H-7,Olaparib,1.00E-50,0.376360781,1.00E-50,0.376360781,0.376360781,N
H-7,Oxaliplatin,1.00E-50,0.295509298,1.00E-50,0.295509298,0.295509298,N
H-7,Oxycodone,1.00E-50,0.378855782,1.00E-50,0.378855782,0.378855782,N
H-7,Paclitaxel,1.00E-50,0.278554308,1.00E-50,0.278554308,0.278554308,N
H-7,Pazopanib,1.00E-50,0.21676932,1.00E-50,0.21676932,0.21676932,N
H-7,Peloruside A,1.00E-50,0.317239513,1.00E-50,0.317239513,0.317239513,N
H-7,Pemetrexed,1.00E-50,0.359333671,1.00E-50,0.359333671,0.359333671,N
H-7,Perifosine,1.00E-50,0.189994985,1.00E-50,0.189994985,0.189994985,N
H-7,Phenoxodiol,1.00E-50,0.36879068,1.00E-50,0.36879068,0.36879068,N
H-7,Plitidepsin,1.00E-50,0.279050035,1.00E-50,0.279050035,0.279050035,N
H-7,Prednisone,1.00E-50,0.233804355,1.00E-50,0.233804355,0.233804355,N
H-7,Pregabalin,1.00E-50,0.318514385,1.00E-50,0.318514385,0.318514385,N
H-7,Procainamide,1.00E-50,0.269840027,1.00E-50,0.269840027,0.269840027,N
H-7,Propranolol,1.00E-50,0.408788451,1.00E-50,0.408788451,0.408788451,N
H-7,Rifampin,1.00E-50,0.220914788,1.00E-50,0.220914788,0.220914788,N
H-7,Romidepsin,1.00E-50,0.277220049,1.00E-50,0.277220049,0.277220049,N
H-7,Rosiglitazone,1.00E-50,0.367809213,1.00E-50,0.367809213,0.367809213,N
H-7,Sabarubicin,1.00E-50,0.336536447,1.00E-50,0.336536447,0.336536447,N
H-7,SC144,1.00E-50,0.222161999,1.00E-50,0.222161999,0.222161999,N
H-7,SCH 900776,1.00E-50,0.146404469,1.00E-50,0.146404469,0.146404469,N
H-7,Simvastatin,1.00E-50,0.476203393,1.00E-50,0.476203393,0.476203393,N
H-7,Sodium butyrate,1.00E-50,0.274629737,1.00E-50,0.274629737,0.274629737,N
H-7,Sorafenib,1.00E-50,0.271514714,1.00E-50,0.271514714,0.271514714,N
H-7,Sunitinib,1.00E-50,0.238861345,1.00E-50,0.238861345,0.238861345,N
H-7,Tamoxifen,1.00E-50,0.259135335,1.00E-50,0.259135335,0.259135335,N
H-7,Taxane,1.00E-50,0.371042392,1.00E-50,0.371042392,0.371042392,N
H-7,Temozolomide,1.00E-50,0.344656357,1.00E-50,0.344656357,0.344656357,N
H-7,Temsirolimus,1.00E-50,0.40615749,1.00E-50,0.40615749,0.40615749,N
Docetaxel,Trastuzumab,0.082084999,1.00E-50,0,1,0.082084999,P
H-7,Thalidomide,1.00E-50,0.394426717,1.00E-50,0.394426717,0.394426717,N
H-7,Theophylline,1.00E-50,0.329928352,1.00E-50,0.329928352,0.329928352,N
H-7,Tipifarnib,1.00E-50,0.288977866,1.00E-50,0.288977866,0.288977866,N
H-7,Topotecan,1.00E-50,0.39294733,1.00E-50,0.39294733,0.39294733,N
H-7,Toremifene,1.00E-50,0.300769989,1.00E-50,0.300769989,0.300769989,N
H-7,Trabectedin,1.00E-50,0.277030013,1.00E-50,0.277030013,0.277030013,N
H-7,Tretinoin,1.00E-50,0.361791831,1.00E-50,0.361791831,0.361791831,N
H-7,Trifluridine,1.00E-50,0.317414309,1.00E-50,0.317414309,0.317414309,N
H-7,Trimidox,1.00E-50,0.321443783,1.00E-50,0.321443783,0.321443783,N
H-7,Tubacin,1.00E-50,0.236622329,1.00E-50,0.236622329,0.236622329,N
H-7,Valproic Acid,1.00E-50,0.28798288,1.00E-50,0.28798288,0.28798288,N
H-7,Vandetanib,1.00E-50,0.370092667,1.00E-50,0.370092667,0.370092667,N
H-7,Vinorelbine,1.00E-50,0.303497361,1.00E-50,0.303497361,0.303497361,N
H-7,Vitamin D2,1.00E-50,0.323666249,1.00E-50,0.323666249,0.323666249,N
H-7,Vorinostat,1.00E-50,0.117518109,1.00E-50,0.117518109,0.117518109,N
H-7,Zibotentan,1.00E-50,0.322045062,1.00E-50,0.322045062,0.322045062,N
H-7,Zoledronate,1.00E-50,0.264513481,1.00E-50,0.264513481,0.264513481,N
H-7,Zoledronic acid,1.00E-50,0.253734454,1.00E-50,0.253734454,0.253734454,N
H-7,Monastrol,1.00E-50,0.305732458,1.00E-50,0.305732458,0.305732458,0
H-7,Etoposide,1.00E-50,0.272200381,1.00E-50,0.272200381,0.272200381,0
H-7,Trichostatin A,1.00E-50,0.265499077,1.00E-50,0.265499077,0.265499077,0
H-7,Mitomycin,1.00E-50,0.258254651,1.00E-50,0.258254651,0.258254651,0
H-7,Sirolimus,1.00E-50,0.221959859,1.00E-50,0.221959859,0.221959859,0
H-7,Methotrexate,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,0
Ganitumab,Daunorubicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Aflibercept,0.60653066,1.00E-50,0,0.60653066,0.60653066,N
Idarubicin,Interferon alfa-2a,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Docetaxel,Ipilimumab,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Idarubicin,Peginterferon alfa-2b,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Docetaxel,Pertuzumab,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Docetaxel,Rituximab,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Idarubicin,Romiplostim,0.367879441,1.00E-50,0,0.367879441,0.367879441,N
Docetaxel,Ganitumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Trientine,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Docetaxel,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Idarubicin,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,L744832,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,17-DMAG,1.00E-50,0.33953707,0,0.33953707,0.33953707,N
Idarubicin,2-Methoxyestradiol,1.00E-50,0.314276126,0,0.314276126,0.314276126,N
Idarubicin,ABT-737,1.00E-50,0.332052081,1.00E-50,0.332052081,0.332052081,N
Idarubicin,AEE788,1.00E-50,0.416785959,1.00E-50,0.416785959,0.416785959,N
Idarubicin,Aminophylline,0.367879441,0.286847907,0.16969697,0.625700972,0.625700972,N
Idarubicin,Anastrozole,0.082084999,0.290709297,0.129707113,0.433379649,0.433379649,N
Idarubicin,Arzoxifene,1.00E-50,0.330243423,1.00E-50,0.330243423,0.330243423,N
Idarubicin,Azacitidine,0.082084999,0.35593869,0.148275862,0.496466193,0.496466193,N
Idarubicin,Bexarotene,0.082084999,0.397549834,1.00E-50,0.447001955,0.447001955,N
Idarubicin,Bosutinib,0.082084999,0.327538531,0.171122995,0.488365332,0.488365332,N
Idarubicin,Busulfan,0.22313016,0.145123467,1.00E-50,0.335872204,0.335872204,N
Idarubicin,Canfosfamide,1.00E-50,0.334120028,0.112149533,0.408798156,0.408798156,N
Idarubicin,Carboplatin,0.135335283,0.24722847,1.00E-50,0.349105018,0.349105018,N
Idarubicin,Carvedilol,0.367879441,0.337012483,0.133986928,0.637064279,0.637064279,N
Idarubicin,Celecoxib,0.367879441,0.204463409,0.116161616,0.555539742,0.555539742,N
Idarubicin,Chlorambucil,0.22313016,0.307317181,1.00E-50,0.461875609,0.461875609,N
Idarubicin,CI-1040,1.00E-50,0.329837929,1.00E-50,0.329837929,0.329837929,N
Idarubicin,Clofarabine,0.082084999,0.298062771,0.195652174,0.481743644,0.481743644,N
Idarubicin,Dacarbazine,0.082084999,0.159642982,0,0.228623686,0.228623686,N
Idarubicin,Daunorubicin,0.22313016,0.586627717,0.279069767,0.768483018,0.768483018,N
Idarubicin,Dexamethasone,0.367879441,0.302941358,0.108626198,0.607238331,0.607238331,N
Idarubicin,Discodermolide,1.00E-50,0.418041921,1.00E-50,0.418041921,0.418041921,N
Idarubicin,Doxorubicin,0.082084999,0.557983665,0.155597723,0.657397772,0.657397772,N
Idarubicin,Enalapril,0.367879441,0.523427006,0.116104869,0.733725189,0.733725189,N
Idarubicin,Epirubicin,0.135335283,0.581725162,0.155597723,0.694607144,0.694607144,N
Idarubicin,Etodolac,0.135335283,0.414686514,0.157676349,0.573700068,0.573700068,N
Idarubicin,Everolimus,0.22313016,0.232065474,0.109913793,0.468987767,0.468987767,N
Idarubicin,Fenretinide,1.00E-50,0.331769914,0,0.331769914,0.331769914,N
Idarubicin,Fluorouracil,0.082084999,0.23018173,0.176211454,0.417888163,0.417888163,N
Idarubicin,Fulvestrant,0.082084999,0.256947767,0.167701863,0.432323739,0.432323739,N
Idarubicin,Gefitinib,0.082084999,0.23552263,0.172774869,0.419515241,0.419515241,N
Emodin,Ganitumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Imatinib,0.082084999,0.299530009,0.143576826,0.449343954,0.449343954,N
Idarubicin,Irinotecan,0.082084999,0.468258131,0.19047619,0.604876417,0.604876417,N
Idarubicin,Ixabepilone,0.22313016,0.371892803,0.242424242,0.630335199,0.630335199,N
Idarubicin,Ketoconazole,0.367879441,0.44884023,0.14213198,0.701119278,0.701119278,N
Idarubicin,Lansoprazole,0.60653066,0.37806189,0.091666667,0.7777185,0.7777185,N
Idarubicin,Lapatinib,0.135335283,0.319296559,0.195804196,0.526666234,0.526666234,N
Idarubicin,Lenalidomide,0.60653066,0.368756991,0.111111111,0.779222426,0.779222426,N
Idarubicin,Letrozole,0.082084999,0.254726876,0.158798283,0.424536109,0.424536109,N
Idarubicin,Leucovorin,1.00E-50,0.386666384,0.180451128,0.497343127,0.497343127,N
Idarubicin,LG100268,1.00E-50,0.374693606,0,0.374693606,0.374693606,N
Idarubicin,Linifanib,1.00E-50,0.28597544,1.00E-50,0.28597544,0.28597544,N
Emodin,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Lomeguatrib,1.00E-50,0.268262405,1.00E-50,0.268262405,0.268262405,N
Idarubicin,Lomustine,0.60653066,0.453597821,1.00E-50,0.785007495,0.785007495,N
Idarubicin,Lonafarnib,1.00E-50,0.297940701,1.00E-50,0.297940701,0.297940701,N
Idarubicin,Melphalan,0.22313016,0.407685489,1.00E-50,0.539848721,0.539848721,N
Idarubicin,Metformin,0.082084999,0.226111875,0.112676056,0.369677441,0.369677441,N
Idarubicin,Methoxsalen,0.22313016,0.278857588,1.00E-50,0.43976621,0.43976621,N
Idarubicin,Midazolam,0.367879441,0.359620846,0.059259259,0.619191131,0.619191131,N
Idarubicin,Midostaurin,0.60653066,0.167779505,1.00E-50,0.672546751,0.672546751,N
Idarubicin,Mitomycin,0.22313016,0.347833769,1.00E-50,0.493351724,0.493351724,N
Idarubicin,Mitoxantrone,0.135335283,0.351019333,0.222222222,0.563549468,0.563549468,N
Idarubicin,Naloxone,0.082084999,0.387791794,0.09929078,0.493841864,0.493841864,N
Idarubicin,Neratinib,1.00E-50,0.24671102,1.00E-50,0.24671102,0.24671102,N
Idarubicin,NU6140,1.00E-50,0.415926225,1.00E-50,0.415926225,0.415926225,N
Idarubicin,O6-benzylguanine,1.00E-50,0.371949013,1.00E-50,0.371949013,0.371949013,N
Idarubicin,Obatoclax,1.00E-50,0.344548369,1.00E-50,0.344548369,0.344548369,N
Idarubicin,Octreotide,0.367879441,0.498687565,0.103932584,0.71604529,0.71604529,N
Idarubicin,Olaparib,0.135335283,0.463120292,0,0.535779059,0.535779059,N
Idarubicin,Oxaliplatin,0.60653066,0.489840174,1.00E-50,0.79926775,0.79926775,N
Idarubicin,Oxycodone,0.135335283,0.406069962,0.098092643,0.536825163,0.536825163,N
Idarubicin,Paclitaxel,0.22313016,0.434422829,0.141649049,0.622857891,0.622857891,N
Idarubicin,Pazopanib,0.082084999,0.204810987,0.134482759,0.368245183,0.368245183,N
Idarubicin,Peloruside A,1.00E-50,0.363248203,1.00E-50,0.363248203,0.363248203,N
Idarubicin,Pemetrexed,0.082084999,0.415319732,0.206521739,0.5741507,0.5741507,N
Idarubicin,Perifosine,1.00E-50,0.199811313,1.00E-50,0.199811313,0.199811313,N
Idarubicin,Phenoxodiol,1.00E-50,0.372257328,1.00E-50,0.372257328,0.372257328,N
Idarubicin,Plitidepsin,1.00E-50,0.342885515,0,0.342885515,0.342885515,N
Idarubicin,Prednisone,0.135335283,0.21601995,0.13015873,0.410352097,0.410352097,N
Idarubicin,Pregabalin,0.082084999,0.349378671,0.067198178,0.442916687,0.442916687,N
Idarubicin,Procainamide,0.60653066,0.354024764,1.00E-50,0.74582855,0.74582855,N
Idarubicin,Propranolol,0.367879441,0.299671235,0.111111111,0.606495813,0.606495813,N
Idarubicin,Rifampin,1.00E-50,0.340896954,0,0.340896954,0.340896954,N
Idarubicin,Romidepsin,0.22313016,0.431031557,0,0.557985577,0.557985577,N
Idarubicin,Rosiglitazone,0.135335283,0.464068958,1.00E-50,0.536599337,0.536599337,N
Idarubicin,Sabarubicin,1.00E-50,0.636947242,1.00E-50,0.636947242,0.636947242,N
Idarubicin,SC144,1.00E-50,0.395259244,1.00E-50,0.395259244,0.395259244,N
Idarubicin,SCH 900776,1.00E-50,0.124479526,1.00E-50,0.124479526,0.124479526,N
Idarubicin,Simvastatin,0.60653066,0.301287396,0.110599078,0.755484131,0.755484131,N
Idarubicin,Sirolimus,0.22313016,0.334544969,0.124338624,0.547307637,0.547307637,N
Idarubicin,Sodium butyrate,1.00E-50,0.199437793,1.00E-50,0.199437793,0.199437793,N
Idarubicin,Sorafenib,0.60653066,0.224756447,0.179282869,0.749652903,0.749652903,N
Idarubicin,Sunitinib,0.082084999,0.220925762,0.145552561,0.388964189,0.388964189,N
Idarubicin,Tamoxifen,0.22313016,0.388109739,0.122807018,0.583018343,0.583018343,N
Idarubicin,Taxane,1.00E-50,0.27630077,1.00E-50,0.27630077,0.27630077,N
Idarubicin,Temozolomide,0.22313016,0.391028881,1.00E-50,0.526908704,0.526908704,N
Idarubicin,Temsirolimus,0.22313016,0.424676247,0.146718147,0.618624249,0.618624249,N
Emodin,Ipilimumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Idarubicin,Theophylline,0.22313016,0.306114561,0.171974522,0.553645687,0.553645687,N
Idarubicin,Tipifarnib,1.00E-50,0.487744828,0,0.487744828,0.487744828,N
Idarubicin,Topotecan,0.22313016,0.418396235,0.229411765,0.651824791,0.651824791,N
Idarubicin,Toremifene,0.367879441,0.452844126,0.136904762,0.701482564,0.701482564,N
Idarubicin,Trabectedin,0.60653066,0.384633111,1.00E-50,0.757871996,0.757871996,N
Idarubicin,Tretinoin,0.60653066,0.244173398,0.113131313,0.736250046,0.736250046,N
Idarubicin,Trichostatin A,1.00E-50,0.308787296,1.00E-50,0.308787296,0.308787296,N
Idarubicin,Trifluridine,0.367879441,0.311924255,0.018018018,0.572890055,0.572890055,N
Idarubicin,Trimidox,1.00E-50,0.36076205,1.00E-50,0.36076205,0.36076205,N
Idarubicin,Tubacin,1.00E-50,0.272944256,1.00E-50,0.272944256,0.272944256,N
Idarubicin,Valproic Acid,1.00E-50,0.370930816,0.107049608,0.438272426,0.438272426,N
Idarubicin,Vandetanib,0.22313016,0.460236584,0.114982578,0.628889257,0.628889257,N
Idarubicin,Vinorelbine,0.082084999,0.425795561,0.230046948,0.594180176,0.594180176,N
Idarubicin,Vitamin D2,1.00E-50,0.336045136,0.032258065,0.357463035,0.357463035,N
Idarubicin,Vorinostat,0.082084999,0.147284273,0.18705036,0.363687604,0.363687604,N
Idarubicin,Zibotentan,1.00E-50,0.435233433,1.00E-50,0.435233433,0.435233433,N
Idarubicin,Zoledronic acid,0.60653066,0.462056157,0.141868512,0.818364106,0.818364106,N
Imatinib,Sirolimus,0.082084999,0.301017311,0.326213592,1,0.567694129,P
Imatinib,Temozolomide,0.082084999,0.301266092,1.00E-50,1,0.358621663,P
Imatinib,Vorinostat,0.082084999,0.159143127,0.122015915,1,0.322341033,P
Imatinib,L744832,1.00E-50,1.00E-50,1.00E-50,1,0,P
Imatinib,Peginterferon alfa-2b,0.082084999,1.00E-50,0,1,0.082084999,P
Imatinib,Aflibercept,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Imatinib,Interferon alfa-2a,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Emodin,Pertuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Emodin,Rituximab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Emodin,Trastuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,Romiplostim,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Enzastaurin,Ganitumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,Trientine,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Enzastaurin,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,17-DMAG,1.00E-50,0.611276802,0,0.611276802,0.611276802,N
Imatinib,2-Methoxyestradiol,1.00E-50,0.259683998,0,0.259683998,0.259683998,N
Imatinib,ABT-737,1.00E-50,0.733848639,1.00E-50,0.733848639,0.733848639,N
Imatinib,AEE788,1.00E-50,0.333106708,1.00E-50,0.333106708,0.333106708,N
Imatinib,Aminophylline,0.082084999,0.292354991,0.110837438,0.422437372,0.422437372,N
Imatinib,Anastrozole,0.082084999,0.260153137,0.216589862,0.467973222,0.467973222,N
Imatinib,Arzoxifene,1.00E-50,0.274854669,1.00E-50,0.274854669,0.274854669,N
Imatinib,Azacitidine,0.082084999,0.304191033,0.301762115,0.554040009,0.554040009,N
Imatinib,Bexarotene,0.082084999,0.283924964,1.00E-50,0.342703982,0.342703982,N
Imatinib,Bosutinib,0.082084999,0.529082663,0.216836735,0.661468212,0.661468212,N
Imatinib,Busulfan,0.082084999,0.129938503,1.00E-50,0.2013575,0.2013575,N
Imatinib,Canfosfamide,1.00E-50,0.348994724,0.035714286,0.372244913,0.372244913,N
Imatinib,Carboplatin,0.082084999,0.549808326,1.00E-50,0.586762309,0.586762309,N
Imatinib,Carvedilol,0.082084999,0.314334626,0.295503212,0.556602028,0.556602028,N
Imatinib,Celecoxib,0.082084999,0.268638262,0.335877863,0.554156273,0.554156273,N
Imatinib,Chlorambucil,0.082084999,0.262461087,1.00E-50,0.323001968,0.323001968,N
Imatinib,CI-1040,1.00E-50,0.387495541,1.00E-50,0.387495541,0.387495541,N
Imatinib,Clofarabine,0.082084999,0.207404175,0.3,0.490725082,0.490725082,N
Imatinib,Dacarbazine,0.082084999,0.098325237,0,0.172339209,0.172339209,N
Imatinib,Daunorubicin,0.082084999,0.291324933,0.242424242,0.507194337,0.507194337,N
Imatinib,Dexamethasone,0.082084999,0.274629906,0.195652174,0.464442623,0.464442623,N
Imatinib,Discodermolide,1.00E-50,0.255908181,1.00E-50,0.255908181,0.255908181,N
Imatinib,Doxorubicin,0.082084999,0.285060078,0.342105263,0.568253895,0.568253895,N
Imatinib,Enalapril,0.082084999,0.325105922,0.293023256,0.56203116,0.56203116,N
Imatinib,Epirubicin,0.082084999,0.301674143,0.342105263,0.578286987,0.578286987,N
Imatinib,Etodolac,0.082084999,0.323024946,0.284688995,0.555501766,0.555501766,N
Imatinib,Everolimus,0.082084999,0.312237771,0.328178694,0.575874327,0.575874327,N
Imatinib,Fenretinide,1.00E-50,0.299675925,0,0.299675925,0.299675925,N
Imatinib,Fluorouracil,0.082084999,0.222493581,0.195899772,0.426125885,0.426125885,N
Imatinib,Fulvestrant,0.082084999,0.312294067,0.167539267,0.474504507,0.474504507,N
Imatinib,Gefitinib,0.082084999,0.334212132,0.217171717,0.521584929,0.521584929,N
Enzastaurin,Ipilimumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Imatinib,Irinotecan,0.082084999,0.257285181,0.233796296,0.477641334,0.477641334,N
Imatinib,Ixabepilone,0.082084999,0.270807787,0.26,0.504691011,0.504691011,N
Imatinib,Ketoconazole,0.082084999,0.364370056,0.198511166,0.532367925,0.532367925,N
Imatinib,Lansoprazole,0.082084999,0.349335757,0.348275862,0.610754846,0.610754846,N
Imatinib,Lapatinib,0.082084999,0.303515061,0.16893733,0.468690022,0.468690022,N
