Drug	DEG	logFC
Methotrexate	CRIPAK	1
Methotrexate	SERTAD3	1
Methotrexate	JAM3	1
Methotrexate	GFPT2	1
Methotrexate	FAM125A	1
Methotrexate	ARF6	1
Methotrexate	ZHX2	1
Methotrexate	SLC7A13	1
Methotrexate	SIKE1	1
Methotrexate	TUB	1
Methotrexate	TMEM116	1
Methotrexate	TRAM2	1
Methotrexate	RNF34	1
Methotrexate	MXI1	1
Methotrexate	CD40	1
Methotrexate	SLC5A11	1
Methotrexate	RAB40A	1
Methotrexate	HTR4	1
Methotrexate	KCNK12	1
Methotrexate	LRTOMT	1
Methotrexate	DCLRE1B	1
Methotrexate	BYSL	1
Methotrexate	RFC3	1
Methotrexate	WDR43	1
Methotrexate	PDS5B	1
Methotrexate	CMTM3	1
Methotrexate	FSTL1	1
Methotrexate	HAGHL	1
Methotrexate	KNTC1	1
Methotrexate	TPMT	1
Methotrexate	VSNL1	1
Methotrexate	USP9Y	1
Methotrexate	EMB /// LOC647121	1
Methotrexate	ORC5L	1
Methotrexate	GAPDHS	1
Methotrexate	MST1	1
Methotrexate	ANGEL2	1
Methotrexate	C1orf212	1
Methotrexate	ACP5	1
Methotrexate	DYRK1A	1
Methotrexate	TXNRD2	1
Methotrexate	ATRNL1	1
Methotrexate	CTDSPL2	1
Methotrexate	DDX19A /// DDX19B	1
Methotrexate	ZNF30	1
Methotrexate	BCL11A	1
Methotrexate	EFHD1	1
Methotrexate	ITGA4	1
Methotrexate	WNK3	1
Methotrexate	ZBTB17	1
Methotrexate	XRCC3	1
Methotrexate	UGT2B7	1
Methotrexate	TOR1A	1
Methotrexate	AGPAT6	1
Methotrexate	SLC37A1	1
Methotrexate	SNRNP35	1
Methotrexate	ACN9	1
Methotrexate	ITM2C	1
Methotrexate	PMS1	1
Methotrexate	CPA6	1
Methotrexate	MRPL23	1
Methotrexate	SARM1	1
Methotrexate	FAM20B	1
Methotrexate	ENTPD1	1
Methotrexate	C7orf16	1
Methotrexate	TRMU	1
Methotrexate	ARL6	1
Methotrexate	P2RX1	1
Methotrexate	VCX2	1
Methotrexate	C1orf55	1
Methotrexate	HPD	1
Methotrexate	TRIM68	1
Methotrexate	TAAR2	1
Methotrexate	SLC6A19	1
Methotrexate	USP46	1
Methotrexate	SLIT3	1
Methotrexate	DDX46	1
Methotrexate	PTPN21	1
Methotrexate	ZFY	1
Methotrexate	SRR	1
Methotrexate	DCTN4	1
Methotrexate	GLT25D1	1
Methotrexate	CARD11	1
Methotrexate	C6orf221	1
Methotrexate	PLA2G4C	1
Methotrexate	ATP6V0A4	1
Methotrexate	TAF6L	1
Methotrexate	CLN6	1
Methotrexate	HOMEZ	1
Methotrexate	KIAA0355	1
Methotrexate	PCDHA4	1
Methotrexate	AKAP2 /// PALM2-AKAP2	1
Methotrexate	NUS1	1
Methotrexate	PPP1R15B	1
Methotrexate	UPK3A	1
Methotrexate	MT1H	1
Methotrexate	ZMYM3	1
Methotrexate	RAD54B	1
Methotrexate	SOX5	1
Methotrexate	DLX4	1
Methotrexate	TSC22D1	1
Methotrexate	ULK2	1
Methotrexate	SLC23A2	1
Methotrexate	FAM108B1	1
Methotrexate	KCNJ1	1
Methotrexate	NEK7	1
Methotrexate	FTSJD2	1
Methotrexate	SLC1A4	1
Methotrexate	PHLDA3	1
Methotrexate	DYNLL2	1
Methotrexate	GIP	1
Methotrexate	TMEM188	1
Methotrexate	AGPAT2	1
Methotrexate	MTCH2	1
Methotrexate	KRTAP5-7	1
Methotrexate	TRIM14	1
Methotrexate	MYADM	1
Methotrexate	PGM5	1
Methotrexate	BBOX1	1
Methotrexate	GLTPD2	1
Methotrexate	KCTD7	1
Methotrexate	APOBEC3G	1
Methotrexate	PIWIL2	1
Methotrexate	C19orf2	1
Methotrexate	NAA50	1
Methotrexate	BTNL8	1
Methotrexate	ZYX	1
Methotrexate	G3BP2	1
Methotrexate	DHDH	1
Methotrexate	C18orf19	1
Methotrexate	NODAL	1
Methotrexate	MYOM1	1
Methotrexate	TRIP10	1
Methotrexate	GCH1	1
Methotrexate	TMPRSS3	1
Methotrexate	SCGB3A2	1
Methotrexate	MPZL1	1
Methotrexate	ZNF33A	1
Methotrexate	SYP	1
Methotrexate	IL13RA1	1
Methotrexate	PCDHGB5	1
Methotrexate	FAM83D	1
Methotrexate	C1orf31	1
Methotrexate	VIP	1
Methotrexate	KCP	1
Methotrexate	RNF19A	1
Methotrexate	MORN1	1
Methotrexate	KITLG	1
Methotrexate	ZBTB33	1
Methotrexate	LCE1A	1
Methotrexate	IRX2	1
Methotrexate	EDEM1	1
Methotrexate	PLA2G12B	1
Methotrexate	SOAT2	1
Methotrexate	CASP2	1
Methotrexate	BMPR1A /// LOC283155	1
Monastrol	PAIP2B	1
Monastrol	NRIP1	1
Monastrol	KIF18A	1
Monastrol	PBK	1
Monastrol	SLC7A11	1
Monastrol	SCLT1	1
Monastrol	LDLR	1
Monastrol	SGOL1	1
Monastrol	APOLD1	1
Monastrol	SGOL2	1
Monastrol	EFR3B	1
Monastrol	TTK	1
Monastrol	AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B	1
Monastrol	NEK2	1
Monastrol	ANXA9	1
Monastrol	SCAPER	1
Monastrol	HMMR	1
Monastrol	KIF20A	1
Monastrol	AHNAK	1
Monastrol	OIP5	1
Monastrol	INSIG1	1
Monastrol	CDKL3	1
Monastrol	ZBED2	1
Monastrol	NPC2	1
Monastrol	CKAP2	1
Monastrol	ANLN	1
Monastrol	SKA1	1
Monastrol	ENOX1	1
Monastrol	EPSTI1	1
Monastrol	GPSM2	1
Monastrol	CCNB2	1
Monastrol	SLC38A9	1
Monastrol	AURKA	1
Monastrol	CYP51A1	1
Monastrol	FANCD2	1
Monastrol	CDKN3	1
Monastrol	MVK	1
Monastrol	HMGCR	1
Monastrol	NUF2	1
Monastrol	KIAA0513	1
Monastrol	MTSS1	1
Monastrol	DCP2	1
Monastrol	KIF14	1
Monastrol	SKA3	1
Monastrol	APOBEC3B	1
Monastrol	ARHGAP11A	1
Monastrol	HMGCS1	1
Monastrol	TROAP	1
Monastrol	SDCBP2	1
Monastrol	PPP2R2B	1
Monastrol	ARHGAP15	1
Monastrol	CDC20	1
Monastrol	MPHOSPH9	1
Monastrol	DEPDC1	1
Monastrol	MAGEB18	1
Monastrol	MTM1	1
Monastrol	PLCG2	1
Monastrol	LBR	1
Monastrol	CCNB1	1
Monastrol	TMEM187	1
Monastrol	CLCN5	1
Monastrol	TTC8	1
Monastrol	CCDC99	1
Monastrol	FZD7	1
Monastrol	FAT2	1
Monastrol	KIF11	1
Monastrol	LSM11	1
Monastrol	TAX1BP3	1
Monastrol	ARMCX1	1
Monastrol	NCAPG	1
Monastrol	GABPB1	1
Monastrol	GAS2L3	1
Monastrol	CDC25B	1
Monastrol	FAM149B1	1
Monastrol	C13orf37	1
Monastrol	USP32	1
Monastrol	CENPN	1
Monastrol	CKS1B	1
Monastrol	CLN8	1
Monastrol	DLGAP5	1
Monastrol	OCM /// OCM2	1
Monastrol	KIFC1	1
Monastrol	MYO18A /// TIAF1	1
Monastrol	ALAD	1
Monastrol	KIF20B	1
Monastrol	SGPP1	1
Monastrol	GRIK1	1
Monastrol	STXBP6	1
Monastrol	RAD52	1
Monastrol	C13orf34	1
Monastrol	CEP55	1
Monastrol	C11orf67	1
Monastrol	CKAP2L	1
Monastrol	VLDLR	1
Monastrol	MASTL	1
Monastrol	KDM4C	1
Monastrol	KIAA1919	1
Monastrol	THAP10	1
Monastrol	POLR2J2 /// POLR2J3 /// UPK3BL	1
Monastrol	NIF3L1	1
Monastrol	GLIPR1L1	1
Monastrol	SPAG5	1
Monastrol	SP2	1
Monastrol	PIGL	1
Monastrol	LRRC40	1
Monastrol	PRC1	1
Monastrol	METTL4	1
Monastrol	EPC2	1
Monastrol	C1orf107	1
Monastrol	MGMT	1
Monastrol	ZBTB22	1
Monastrol	TBCK	1
Monastrol	MAD2L1	1
Monastrol	MED18	1
Monastrol	SAMD9L	1
Monastrol	HES6	1
Monastrol	PLK1	1
Monastrol	TSC1	1
Monastrol	EFNB2	1
Monastrol	ITCH	1
Monastrol	CLYBL	1
Monastrol	CENPA	1
Monastrol	PGLYRP1	1
Monastrol	ARHGAP20	1
Monastrol	PRICKLE3	1
Monastrol	TLN2	1
Monastrol	WIPI1	1
Monastrol	POLR1C	1
Monastrol	NXT1	1
Monastrol	FNDC4	1
Monastrol	THSD7B	1
Monastrol	ETV5	1
Monastrol	C21orf91	1
Monastrol	NHLRC2	1
Monastrol	BIRC5	1
Monastrol	DIAPH3	1
Monastrol	COL4A6	1
Monastrol	HAGHL	1
Monastrol	OCEL1	1
Monastrol	PRDM2	1
Monastrol	DYNC1I1	1
Monastrol	RAD1	1
Monastrol	RBM15	1
Monastrol	EME1	1
Monastrol	POLH	1
Monastrol	GAB2	1
Monastrol	TXNDC3	1
Monastrol	HLA-DOA	1
Monastrol	AMZ2	1
Monastrol	ATP8A1	1
Monastrol	AURKB	1
Monastrol	CCDC117	1
Monastrol	ZBTB41	1
Monastrol	RTDR1	1
Monastrol	PDGFRL	1
Monastrol	CLCNKA /// CLCNKB	1
Monastrol	MTHFSD	1
Monastrol	ADAM10	1
Monastrol	VSTM1	1
Monastrol	MARK1	1
Monastrol	C11orf82	1
Monastrol	UNG	1
Monastrol	ZNF189	1
Monastrol	DHCR24	1
Monastrol	RAD54B	1
Monastrol	ESCO2	1
Monastrol	PTTG1 /// PTTG3P	1
Monastrol	KIF4A	1
Monastrol	TMEM188	1
Monastrol	AGBL4	1
Monastrol	H1FX	1
Monastrol	ADAMTS1	1
Monastrol	ALDH9A1	1
Monastrol	ZNF720	1
Monastrol	GTSE1	1
Monastrol	Septin 4	1
Monastrol	SHOC2	1
Monastrol	CLDN12 /// GTPBP10	1
Monastrol	HNMT	1
Monastrol	DOCK8	1
Monastrol	KIAA0196	1
Monastrol	AMPH	1
Monastrol	ERCC6L	1
Monastrol	S100B	1
Monastrol	EFCAB2	1
Monastrol	PCBP3	1
Monastrol	NHSL1	1
Monastrol	CCNA2	1
Monastrol	SOLH	1
Monastrol	ARHGAP19	1
Monastrol	IFT80	1
Monastrol	ACACA	1
Monastrol	TMEM41B	1
Monastrol	COL13A1	1
Monastrol	DHX58	1
Monastrol	SRR	1
Monastrol	PAOX	1
Monastrol	RD3	1
Monastrol	ISG15	1
Monastrol	KIF23	1
Monastrol	ICA1	1
Monastrol	RNF38	1
Monastrol	POLQ	1
Monastrol	C2orf39	1
Monastrol	ZNF561	1
Monastrol	C15orf29	1
Monastrol	RAB32	1
Monastrol	BCL10	1
Monastrol	RPS29	1
Monastrol	SELM	1
Monastrol	DBF4B	1
Monastrol	PDCL	1
Monastrol	BCAP29	1
Monastrol	SPIRE1	1
Monastrol	MIER1	1
Monastrol	EXOC8	1
Monastrol	SHCBP1	1
Monastrol	SLC9A6	1
Monastrol	GBA	1
Monastrol	ATP5S	1
Monastrol	DPPA4	1
Monastrol	IQGAP2	1
Monastrol	SLC5A11	1
Monastrol	BMP2K	1
Monastrol	SMTN	1
Monastrol	C1orf69	1
Monastrol	C10orf84	1
Monastrol	LITAF	1
Monastrol	EDDM3A	1
Monastrol	AMICA1	1
Monastrol	ABI3	1
Monastrol	TWIST1	1
Monastrol	SLK	1
Monastrol	TRAF3IP2	1
Monastrol	PA2G4	1
Monastrol	SHISA3	1
Monastrol	CPT1A	1
Monastrol	GALNTL1	1
Monastrol	CDH5	1
Monastrol	RPRD2	1
Monastrol	KIF22	1
Monastrol	ITGA6	1
Monastrol	SRXN1	1
Monastrol	TM2D2	1
Monastrol	TACC3	1
Monastrol	SMPD1	1
Monastrol	ANKRD2	1
Monastrol	TRAF4	1
Monastrol	AFAP1L1	1
Monastrol	TNFAIP8L1	1
Monastrol	CENPO	1
Monastrol	LCORL	1
Monastrol	HFM1	1
Monastrol	LMX1B	1
Monastrol	HPCAL1	1
Monastrol	AKAP12	1
Monastrol	TCOF1	1
Monastrol	FOXR1	1
Monastrol	EBF1	1
Monastrol	CGNL1	1
Monastrol	WBP2	1
Monastrol	RALGAPA2	1
Monastrol	SCN2A	1
Monastrol	LYZL1 /// LYZL2	1
Monastrol	RNF157	1
Monastrol	FNDC8	1
Monastrol	MASP2	1
Monastrol	DNAL4	1
Monastrol	CRISP2	1
Monastrol	PEX19	1
Monastrol	KLHL32	1
Monastrol	March 9	1
Monastrol	FAM104A	1
Monastrol	MAPK10	1
Monastrol	DCHS1	1
Monastrol	CLEC1B	1
Monastrol	C7orf60	1
Monastrol	CTSS	1
Monastrol	PDLIM7	1
Monastrol	BEST2	1
Monastrol	NSDHL	1
Monastrol	COL3A1	1
Monastrol	LGALS3BP	1
Monastrol	DLC1	1
Monastrol	ADRBK2	1
Monastrol	IQGAP3	1
Monastrol	SENP6	1
Monastrol	MON1A	1
Monastrol	FIGF	1
Monastrol	HAP1	1
Monastrol	PFKFB3	1
Monastrol	CARD18	1
Monastrol	CDC25C	1
Monastrol	LILRB2	1
Monastrol	C6orf167	1
Monastrol	TMEM209	1
Monastrol	C20orf117	1
Monastrol	MCART1	1
Monastrol	RNF144B	1
Monastrol	RAPGEF3	1
Monastrol	IFIT2	1
Monastrol	OSGIN2	1
Monastrol	VTI1A	1
Monastrol	FOS	1
Monastrol	FILIP1L	1
Monastrol	SLC25A10	1
Monastrol	C1orf194	1
Monastrol	KIAA1244	1
Monastrol	ZNF395	1
Monastrol	CNOT3	1
Monastrol	WNT4	1
Monastrol	KRT20	1
Monastrol	SH2D3A	1
Monastrol	FXR1	1
Monastrol	CSRP2BP /// PET117	1
Monastrol	SLC1A1	1
Monastrol	STX5	1
Monastrol	PXDN	1
Monastrol	TLE4	1
Monastrol	BCKDK	1
Monastrol	SERPINA3	1
Monastrol	ZCCHC17	1
Monastrol	ACAT2	1
Monastrol	IL4	1
Monastrol	MKI67	1
Monastrol	LRRC4B	1
Monastrol	GATA5	1
Monastrol	SCRN1	1
Monastrol	SLC28A1	1
H-7	C18orf1	1
H-7	HSPA5	1
H-7	SDF2L1	1
H-7	HNRNPD	1
H-7	USMG5	1
H-7	GALR2	1
H-7	ZPLD1	1
H-7	MTSS1	1
H-7	PRDM2	1
H-7	AICDA	1
H-7	HNRNPA3 /// HNRNPA3P1	1
H-7	CRELD2	1
H-7	GAB2	1
H-7	C16orf87	1
H-7	CASP4	1
H-7	TLR5	1
H-7	PCMTD1	1
H-7	NR4A1	1
H-7	ISG15	1
H-7	CD9	1
H-7	PDIA6	1
H-7	PLEC	1
H-7	RNF14	1
H-7	C17orf61	1
H-7	ARPP19	1
H-7	SERF1A /// SERF1B	1
H-7	CCL3	1
H-7	MGEA5	1
H-7	PREX1	1
H-7	POPDC2	1
H-7	KLHL4	1
H-7	ATP6V0E1	1
H-7	TMEM106A	1
H-7	RPS14	1
H-7	DDIT4L	1
H-7	NQO1	1
H-7	SDCBP2	1
H-7	HIST1H2BK	1
H-7	POLD4	1
H-7	MTM1	1
H-7	SLC38A9	1
H-7	TNFAIP3	1
H-7	DTX3L	1
H-7	P4HA2	1
H-7	MTHFSD	1
H-7	DPH3	1
H-7	CDK2AP2	1
H-7	SCAPER	1
H-7	SF3B4	1
H-7	HMSD	1
H-7	AG2	1
H-7	RBM15	1
H-7	KLF6	1
H-7	ATG2B	1
H-7	SAMSN1	1
H-7	ANAPC10	1
H-7	MAP6D1	1
H-7	LYST	1
H-7	EXOC1	1
H-7	SLC22A17	1
H-7	XBP1	1
H-7	SLC7A2	1
H-7	HNRNPA1 /// HNRPA1L-2	1
H-7	MANF	1
H-7	SAMD9L	1
H-7	ISOC2	1
H-7	MDM1	1
H-7	IL15	1
H-7	ZNF160	1
H-7	IRF2BP2	1
H-7	TIFA	1
H-7	HCP5	1
H-7	TMEM187	1
H-7	TNFAIP8	1
H-7	NCOA4	1
H-7	C6orf89	1
H-7	EXOC8	1
H-7	RAB8B	1
H-7	SLC20A2	1
H-7	DNAJB14	1
H-7	AHRR	1
H-7	DDB2	1
H-7	AGPAT4	1
H-7	TNFSF12	1
H-7	RPS29	1
H-7	CCL20	1
H-7	RWDD1	1
H-7	TNIP1	1
H-7	SYNJ2BP	1
H-7	EIF1AX	1
H-7	PTP4A1	1
H-7	SOS1	1
H-7	RASA1	1
H-7	TBC1D9	1
H-7	MDFIC	1
H-7	RP2	1
H-7	RCBTB1	1
H-7	FEM1C	1
H-7	LRRC40	1
H-7	CAB39L	1
H-7	ZNF425	1
H-7	NEURL1B	1
H-7	MYADM	1
H-7	LMNA	1
H-7	JAZF1	1
H-7	GLIPR1L1	1
H-7	CXCR7	1
H-7	FAS	1
H-7	FAT2	1
H-7	CMTM3	1
H-7	TMCO1	1
H-7	TAF10	1
H-7	GTF2A2	1
H-7	HIST1H2AC	1
H-7	XPO1	1
H-7	NCS1	1
H-7	PAQR8	1
H-7	PDCD10	1
H-7	ARHGAP17	1
H-7	USP12	1
H-7	PIGS	1
H-7	ATP2C1	1
H-7	MEA1	1
H-7	KIAA1715	1
H-7	ZZZ3	1
H-7	UBE2W	1
H-7	IKBIP	1
H-7	March 7	1
H-7	BCL6	1
H-7	NEK2	1
H-7	C5orf44	1
H-7	TMEM222	1
H-7	CYP1B1	1
H-7	ACYP1	1
H-7	SNF8	1
H-7	BATF	1
H-7	MAP4K4	1
H-7	LHFPL3	1
H-7	UPF3B	1
H-7	THAP10	1
H-7	HNRPLL	1
H-7	WDYHV1	1
H-7	CPEB2	1
H-7	TRAK2	1
H-7	CLN5	1
H-7	RAPGEF1	1
H-7	HS3ST5	1
H-7	CUZD1	1
H-7	GRIK1	1
H-7	IQGAP2	1
H-7	UST	1
H-7	AIMP1	1
H-7	ZNF709	1
H-7	KRAS	1
H-7	HIST1H2BD	1
H-7	CDKL3	1
H-7	CXCL5 /// GLYR1	1
H-7	KAZ	1
H-7	FBXW8	1
H-7	NHLRC2	1
H-7	KREMEN1	1
H-7	LOC150786 /// RAB6A /// RAB6C	1
H-7	BASP1	1
H-7	TTC13	1
H-7	FMO5	1
H-7	TIPARP	1
H-7	MAEA	1
H-7	ARL6IP5	1
H-7	MDGA1	1
H-7	C16orf68	1
H-7	SERINC1	1
H-7	INPP1	1
H-7	ATL3	1
H-7	ZC3H6	1
H-7	MYO7A	1
H-7	GPR132	1
H-7	GIMAP5	1
H-7	CPT1A	1
H-7	SEMA4B	1
H-7	CYTSB	1
H-7	EXOC2	1
H-7	TMEM106C	1
H-7	ZNF277	1
H-7	PBK	1
H-7	EGR4	1
H-7	RAB39B	1
H-7	MMD	1
H-7	FAM47B	1
H-7	ACAT2	1
H-7	UHRF1BP1L	1
H-7	ZNF330	1
H-7	SYTL3	1
H-7	SH3BP2	1
H-7	BRD8	1
H-7	TMEM68	1
H-7	HNRNPH2	1
H-7	TM2D2	1
H-7	PELI1	1
H-7	GLB1	1
H-7	PNMA1	1
H-7	DNAL4	1
H-7	DYNLT3	1
H-7	RUNX2	1
H-7	HAUS3	1
H-7	TXNDC9	1
H-7	TMBIM1	1
H-7	ARPC1A /// ARPC1B	1
H-7	SNRNP25	1
H-7	WDR45L	1
H-7	CCND2	1
H-7	ACBD5	1
H-7	GPR183	1
H-7	KLHL9	1
H-7	MGLL	1
H-7	TXNDC3	1
H-7	RAD23A	1
H-7	TUBB2A	1
H-7	PMAIP1	1
H-7	ILK	1
H-7	CBWD1 /// CBWD3	1
H-7	FUCA1	1
H-7	C11orf30	1
H-7	DRAM1	1
H-7	SLC37A1	1
H-7	ARL8B	1
H-7	DNAJB11	1
H-7	ANKRD13C	1
H-7	C11orf84	1
H-7	CRNKL1	1
H-7	COL4A1	1
H-7	MRPL33	1
H-7	YIPF5	1
H-7	PLXNB2	1
H-7	SYK	1
H-7	C1orf212	1
H-7	TTC5	1
H-7	NLN	1
H-7	CCDC6	1
H-7	TNFSF13B	1
H-7	RAB18	1
H-7	MARK1	1
H-7	RNF6	1
H-7	THUMPD3	1
H-7	ZNF2	1
H-7	AK3	1
H-7	RNASEH2B	1
H-7	KIAA1919	1
H-7	ARL6	1
H-7	TANK	1
H-7	RPL22L1	1
H-7	C16orf53	1
H-7	CCDC117	1
H-7	SLC27A6	1
H-7	MSN	1
H-7	AIM1	1
H-7	PLEKHG1	1
H-7	BARX2	1
H-7	DNAH14	1
H-7	RNF38	1
H-7	ATG16L2	1
H-7	ACAP1	1
H-7	EPS15	1
H-7	YTHDF2	1
H-7	PIK3R5	1
H-7	RPS6KC1	1
H-7	ZDHHC7	1
H-7	SGTB	1
H-7	C9orf142	1
H-7	ADCY1	1
H-7	OTUD7B	1
H-7	SEC23A	1
H-7	SERINC3	1
H-7	STAT4	1
H-7	NR3C1	1
H-7	SBNO2	1
H-7	PDGFA	1
H-7	SPG7	1
H-7	ADD1	1
H-7	MTMR10	1
H-7	AKAP2 /// PALM2-AKAP2	1
H-7	KATNAL1	1
H-7	ATP6V0D1	1
H-7	RRM2B	1
H-7	C10orf84	1
H-7	POLG	1
H-7	OGG1	1
H-7	PTGER3	1
H-7	C18orf10	1
H-7	FBXW7	1
H-7	KIAA0564	1
H-7	HCST	1
H-7	IL1A	1
H-7	KIF18A	1
H-7	TMEM50A	1
H-7	ITGA4	1
H-7	ECE1	1
H-7	C3orf21	1
H-7	CERKL	1
H-7	PSEN1	1
H-7	KLC1	1
H-7	JKAMP	1
H-7	NWD1	1
H-7	GHRL	1
H-7	KLF13	1
H-7	OAS1	1
H-7	FLVCR2	1
H-7	NUDT19	1
H-7	UHRF2	1
H-7	RAD17	1
H-7	BFAR	1
H-7	C13orf37	1
H-7	TRIM66	1
H-7	ACADM	1
H-7	GNA15	1
H-7	MAN1B1	1
H-7	ACAP2	1
H-7	CCNG1	1
H-7	GABARAPL2	1
H-7	KIAA0247	1
H-7	PPP2CB	1
H-7	UBLCP1	1
H-7	RAB32	1
H-7	AP3S2	1
H-7	SULF2	1
H-7	MLF1IP	1
H-7	CSGALNACT2	1
H-7	NRAS	1
H-7	SENP6	1
H-7	SLC27A3	1
H-7	CTNNB1	1
H-7	TROVE2	1
H-7	RDH14	1
H-7	SPRED2	1
H-7	WDR44	1
H-7	MGP	1
H-7	CLCN4	1
H-7	WDR20	1
H-7	KCTD3	1
H-7	CLCNKA /// CLCNKB	1
H-7	TTK	1
H-7	ADD3	1
H-7	SNX13	1
H-7	KCND1	1
H-7	SERPINB8	1
H-7	CTNND2	1
H-7	PMF1	1
H-7	SYCE1	1
H-7	CNIH	1
H-7	CLIC2	1
H-7	SELL	1
H-7	SGK1	1
H-7	SYNGR3	1
H-7	RTEL1 /// TNFRSF6B	1
H-7	MOBKL3	1
H-7	WAPAL	1
H-7	LZTS1	1
H-7	C11orf31	1
H-7	FAM126B	1
H-7	TSPO	1
H-7	TMEM205	1
H-7	LRRC8C	1
H-7	ACVR2A	1
H-7	COL4A3BP	1
H-7	UBOX5	1
H-7	C20orf24	1
H-7	ANKHD1	1
H-7	TEP1	1
H-7	MPDU1	1
H-7	MRS2	1
H-7	NAP1L2	1
H-7	PDCL	1
H-7	ERCC5	1
H-7	PHGDH	1
H-7	CYFIP2	1
H-7	SOX4	1
H-7	CNBP	1
H-7	ADAM17	1
H-7	ULK2	1
H-7	ANXA4	1
H-7	DUSP2	1
H-7	KCNJ2	1
H-7	NSL1	1
H-7	C20orf117	1
H-7	GNAI3	1
H-7	BTG2	1
H-7	RHBDD2	1
H-7	LPAR3	1
H-7	XIAP	1
H-7	POLK	1
H-7	KIAA1826	1
H-7	ZNF200	1
H-7	C1orf52	1
H-7	BVES	1
H-7	STAT5B	1
H-7	NT5C1B	1
H-7	SGPP1	1
H-7	FAM190B	1
H-7	RANBP6	1
H-7	WDR26	1
H-7	SERPINC1	1
H-7	JOSD2	1
H-7	ANKRD10	1
H-7	STAT3	1
H-7	EGLN1	1
H-7	BMP1	1
H-7	CALM3	1
H-7	USE1	1
H-7	CD40	1
H-7	ALCAM	1
H-7	LBR	1
H-7	RFFL	1
H-7	TMEM25	1
H-7	ACTN1	1
H-7	C21orf56	1
H-7	C14orf142	1
H-7	RHPN1	1
H-7	DGCR2	1
H-7	POLR1D	1
H-7	CDC42	1
H-7	ZNF551	1
H-7	ELAVL1	1
H-7	PDE4D	1
H-7	MVP	1
H-7	PTPN6	1
H-7	KLF12	1
H-7	FNBP1	1
H-7	DLD	1
H-7	SMAD5	1
H-7	ZNF564	1
H-7	RPRD2	1
H-7	MCC	1
H-7	ZNF587	1
H-7	CDC42EP3	1
H-7	FIGF	1
H-7	C5orf23	1
H-7	FLVCR1	1
H-7	PURB	1
H-7	HIST1H2BN	1
H-7	C1orf107	1
H-7	TRIP10	1
H-7	WDSUB1	1
H-7	CTTNBP2NL	1
H-7	RNF138	1
H-7	PLCL2	1
H-7	SPRR2A	1
H-7	GDAP2	1
H-7	TCOF1	1
H-7	GNAQ	1
H-7	CAP1	1
H-7	C12orf5	1
H-7	ZNF780A	1
H-7	ZNF419	1
H-7	ST8SIA1	1
H-7	VAMP2	1
H-7	BBS12	1
H-7	SRR	1
H-7	GLYR1	1
H-7	DSTN	1
H-7	KLF11	1
H-7	RNPC3	1
H-7	TICAM1	1
H-7	SH3GL2	1
H-7	GABPB1	1
H-7	ATPAF2	1
H-7	TCTA	1
H-7	ATF6B	1
H-7	RAB23	1
H-7	C10orf88	1
H-7	SOCS6	1
H-7	KLF1	1
H-7	SEC11A	1
H-7	MICB	1
H-7	APOLD1	1
H-7	KIF3B	1
H-7	TMEM150A	1
H-7	TMEM188	1
H-7	CCDC88C	1
H-7	RAC1	1
H-7	UBL4A	1
H-7	ACSL1	1
H-7	RAP1A	1
H-7	WDR47	1
H-7	PPP1R14C	1
H-7	ZNF510	1
H-7	CHST7	1
H-7	VDR	1
H-7	PPP1R12A	1
H-7	IFNGR2	1
H-7	MMD2	1
H-7	NDUFB1	1
H-7	PUS3	1
H-7	RMI1	1
H-7	DLAT	1
H-7	KCNMB2	1
H-7	MTMR3	1
H-7	SAR1B	1
H-7	EMX2	1
H-7	PARVB	1
H-7	FAM13B	1
H-7	UBE2N	1
H-7	ZDHHC8	1
H-7	UBQLN2	1
H-7	FBXO30	1
H-7	AGPAT3	1
H-7	ARHGAP33	1
H-7	SNRPN /// SNURF	1
H-7	SGCB	1
H-7	TSPAN18	1
H-7	TSC1	1
H-7	CLP1	1
H-7	STK35	1
H-7	PTPN21	1
H-7	GPCPD1	1
H-7	GDI1	1
H-7	FAM164A	1
H-7	CEP68	1
H-7	NR2C2	1
H-7	KIAA1279	1
H-7	KPNA4	1
H-7	MSL1	1
H-7	RAB5A	1
H-7	VPS13D	1
H-7	IL10RB	1
H-7	PTGER4	1
H-7	HEBP2	1
H-7	IL4I1	1
H-7	SNTB2	1
H-7	PHF21A	1
H-7	NGFRAP1	1
H-7	C9orf119	1
H-7	RBMS1	1
H-7	CKAP2	1
H-7	PDGFRL	1
H-7	AZIN1	1
H-7	MAP3K1	1
H-7	SLC26A3	1
H-7	BCL11B	1
H-7	SPATA7	1
H-7	PLEKHA3	1
H-7	CAV1	1
H-7	HCCS	1
H-7	SEMA3C	1
H-7	ANKRD27	1
H-7	DCK	1
H-7	TSPAN33	1
H-7	CEP170	1
H-7	MED4	1
H-7	KIF1C	1
H-7	TMEM9B	1
H-7	SUCLG1	1
H-7	BIRC5	1
H-7	PRC1	1
H-7	C16orf48	1
H-7	MCART1	1
H-7	MAP3K12	1
H-7	DR1	1
H-7	ELP2	1
H-7	PRKX	1
H-7	FANCA	1
H-7	ZC3H11A	1
H-7	DSCR3	1
H-7	SORD	1
H-7	PCSK5	1
H-7	C11orf95	1
H-7	BIN3	1
H-7	HERPUD1	1
H-7	ZNF627	1
H-7	C18orf19	1
H-7	THAP2	1
H-7	ELMO2	1
H-7	GIT2	1
